Date,Close,new_cases,new_deaths,pneumonia_mean,reproduction_rate,new_tests,positive_rate,tests_per_case,stringency_index,mask_use_mean,mobility_mean,total_boosters,total_vaccinations,new_vaccinations,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,infection_fatality,infection_detection,infection_hospitalization
2021-04-27,5959.621094,4656.0,168.0,1.0482,0.99,51895.0,0.12,8.3,71.76,0.7646,-21.9519,0.0,19159802.0,316919.0,11981034.0,7178768.0,5495622.8952868,0.0047,0.0326,0.015
2021-04-28,5974.479004,5241.0,177.0,1.0506,0.98,41057.0,0.1208,8.3,71.76,0.764,-21.1522,0.0,19487346.0,327544.0,12112888.0,7374458.0,5553919.55972201,0.0047,0.033,0.0149
2021-04-29,6012.960938,5833.0,218.0,1.053,0.98,55483.0,0.1195,8.4,71.76,0.7641,-20.3826,0.0,19847136.0,359790.0,12280765.0,7566371.0,5612595.59903418,0.0047,0.0335,0.0149
2021-04-30,5995.616211,5500.0,187.0,1.0542,0.97,51664.0,0.1159,8.6,71.76,0.7642,-19.6911,0.0,20015745.0,168609.0,12385886.0,7629859.0,5670977.76574834,0.0047,0.0335,0.0148
2021-05-03,5952.597168,4730.0,153.0,1.0601,0.97,35713.0,0.1125,8.9,71.76,0.7639,-18.657,0.0,20372568.0,236919.0,12545372.0,7827196.0,5844716.99356441,0.0047,0.0337,0.0154
2021-05-04,5963.819824,4369.0,188.0,1.0625,0.98,51536.0,0.1117,9.0,71.76,0.764,-18.8304,0.0,20653919.0,281351.0,12672864.0,7981055.0,5911241.1397121,0.0045,0.034,0.0157
2021-05-05,5975.911133,5285.0,212.0,1.0649,1.0,51176.0,0.1083,9.2,71.76,0.7641,-19.3057,0.0,20984828.0,330909.0,12832886.0,8151942.0,5992742.61365609,0.0046,0.0347,0.016
2021-05-06,5970.240234,5647.0,147.0,1.0673,1.01,50122.0,0.1096,9.1,71.76,0.7639,-20.0726,0.0,21313654.0,328826.0,12995710.0,8317944.0,6068612.11966665,0.0047,0.0346,0.016
2021-05-07,5928.309082,6327.0,167.0,1.0685,1.03,46635.0,0.114,8.8,71.76,0.7641,-21.0967,0.0,21592945.0,279291.0,13136686.0,8456259.0,6145801.04679139,0.0048,0.034,0.0157
2021-05-10,5975.787109,4891.0,206.0,1.0744,0.93,31963.0,0.1194,8.4,71.76,0.7657,-25.101,0.0,22230343.0,254840.0,13475087.0,8755256.0,6287372.51563297,0.0048,0.0333,0.0148
2021-05-11,5938.351074,5021.0,247.0,1.0768,0.9,45090.0,0.1241,8.1,71.76,0.7659,-26.4098,0.0,22485737.0,255394.0,13615313.0,8870424.0,6358146.98637982,0.0046,0.0314,0.0144
2021-05-17,5833.859863,4295.0,212.0,1.0884,0.96,36988.0,0.1221,8.2,71.76,0.7667,-25.4643,0.0,22870037.0,161726.0,13803055.0,9066982.0,6670694.98367547,0.0046,0.0296,0.0158
2021-05-18,5834.394043,4185.0,172.0,1.0907,1.03,43504.0,0.119,8.4,71.76,0.7662,-23.9765,0.0,23199575.0,329538.0,13951975.0,9247600.0,6767259.53012727,0.005,0.0319,0.0164
2021-05-19,5760.583984,4871.0,192.0,1.0929,1.09,53158.0,0.1124,8.9,71.76,0.7654,-22.4321,0.0,23466389.0,266814.0,14099754.0,9366635.0,6848386.5003105,0.0052,0.0339,0.0168
2021-05-20,5797.597168,5797.0,218.0,1.0952,1.14,55741.0,0.1066,9.4,71.76,0.7643,-20.943,0.0,23905335.0,438946.0,14369233.0,9536102.0,6951831.59151153,0.0051,0.035,0.0168
2021-05-21,5773.120117,5746.0,186.0,1.0964,1.16,71775.0,0.0975,10.3,71.76,0.7627,-19.5883,0.0,24317577.0,412242.0,14606331.0,9711246.0,7062557.88184913,0.0048,0.0354,0.0167
2021-05-24,5763.631836,5907.0,127.0,1.1018,1.15,54406.0,0.0991,10.1,71.76,0.7585,-16.6756,0.0,24816571.0,53974.0,14919589.0,9896982.0,7368345.17455021,0.0043,0.0341,0.0158
2021-05-25,5815.839844,5060.0,172.0,1.1039,1.13,61861.0,0.0967,10.3,71.76,0.7577,-16.0574,0.0,25455786.0,639215.0,15330306.0,10125480.0,7467624.6771387,0.0042,0.0339,0.0157
2021-05-27,5841.828125,6278.0,136.0,1.1082,1.12,62386.0,0.096,10.4,71.76,0.7567,-15.1062,0.0,26063579.0,302748.0,15703583.0,10359996.0,7664673.76060319,0.0046,0.0346,0.0157
2021-05-28,5848.616211,5862.0,193.0,1.1093,1.12,73092.0,0.096,10.4,71.76,0.7568,-14.7179,0.0,26487346.0,423767.0,16000947.0,10486399.0,7753688.70223693,0.0049,0.0345,0.0157
2021-05-31,5947.462891,5662.0,174.0,1.1142,1.08,53491.0,0.0941,10.6,71.76,0.7581,-13.8459,0.0,27045507.0,156318.0,16413672.0,10631835.0,7993264.03940439,0.0056,0.0332,0.0156
2021-06-02,6031.578125,5246.0,185.0,1.1181,1.04,49731.0,0.0979,10.2,71.76,0.7607,-13.3808,0.0,27619247.0,310366.0,16766263.0,10852984.0,8216539.98426281,0.0056,0.0324,0.0161
2021-06-03,6091.513184,5353.0,187.0,1.1201,1.05,58367.0,0.0966,10.4,71.76,0.7619,-13.1535,0.0,28027750.0,408503.0,17042850.0,10984900.0,8348115.70707905,0.0055,0.0315,0.0163
2021-06-04,6065.166016,6486.0,201.0,1.1211,1.09,65207.0,0.1,10.0,71.76,0.7625,-12.9549,0.0,28347058.0,319308.0,17291504.0,11055554.0,8499069.52987074,0.0053,0.031,0.0165
2021-06-07,6069.935059,6993.0,191.0,1.1254,1.18,51495.0,0.1081,9.3,71.76,0.7618,-12.7634,0.0,28972987.0,202627.0,17775918.0,11197069.0,8851667.58611476,0.005,0.0312,0.017
2021-06-08,5999.369141,6294.0,189.0,1.1271,1.2,69184.0,0.107,9.3,71.76,0.7607,-12.8663,0.0,29616507.0,643520.0,18260482.0,11356025.0,9076515.03812781,0.0049,0.0312,0.0169
2021-06-09,6047.475098,7725.0,170.0,1.1288,1.22,70533.0,0.1076,9.3,71.76,0.7596,-13.0469,0.0,30155028.0,538521.0,18718769.0,11436259.0,9234578.69133175,0.0048,0.0304,0.0167
2021-06-10,6107.538086,8892.0,211.0,1.1306,1.23,69037.0,0.1131,8.8,71.76,0.7582,-13.3057,0.0,30700350.0,545322.0,19211433.0,11488917.0,9452850.00249764,0.0047,0.0304,0.0166
2021-06-11,6095.49707,8083.0,193.0,1.1314,1.23,74144.0,0.1145,8.7,71.76,0.757,-13.649,0.0,31195606.0,495256.0,19669968.0,11525638.0,9606611.87165034,0.0047,0.0304,0.0166
2021-06-14,6080.383789,8189.0,237.0,1.135,1.27,52713.0,0.1264,7.9,71.76,0.7516,-15.2595,0.0,32039910.0,312530.0,20424048.0,11615862.0,10059824.4840993,0.0048,0.03,0.0165
2021-06-15,6089.038086,8161.0,164.0,1.1364,1.3,59153.0,0.1336,7.5,71.76,0.7504,-15.9687,0.0,32603744.0,563834.0,20904723.0,11699021.0,10333637.9312327,0.0051,0.0306,0.0167
2021-06-16,6078.567871,9944.0,196.0,1.1378,1.33,42072.0,0.1483,6.7,71.76,0.7493,-16.7261,0.0,33264392.0,660648.0,21448774.0,11815618.0,10497292.4913271,0.0053,0.0314,0.0168
2021-06-17,6068.446777,12624.0,277.0,1.1392,1.37,79322.0,0.1536,6.5,71.76,0.7483,-17.5072,0.0,33962386.0,697994.0,21999256.0,11963130.0,10658038.9368051,0.0058,0.0317,0.0168
2021-06-18,6007.120117,12990.0,290.0,1.1399,1.39,73805.0,0.1654,6.0,71.76,0.7483,-18.2909,0.0,34551233.0,588847.0,22455167.0,12096066.0,10828059.2773741,0.0061,0.0319,0.0169
2021-06-21,5996.25293,14536.0,294.0,1.1426,1.42,62361.0,0.1876,5.3,71.76,0.75,-20.4948,0.0,35586159.0,303081.0,23265773.0,12320386.0,11337192.7765851,0.0064,0.0323,0.0173
2021-06-22,6087.841797,13668.0,335.0,1.1437,1.41,70742.0,0.1948,5.1,71.76,0.7509,-21.1361,0.0,36304801.0,718642.0,23789884.0,12514917.0,11573542.7508574,0.0064,0.0322,0.0174
2021-06-23,6034.542969,15308.0,303.0,1.1447,1.42,74391.0,0.1929,5.2,71.76,0.7522,-21.7192,0.0,36998897.0,694096.0,24358856.0,12640041.0,11813680.149012,0.0064,0.0319,0.0174
2021-06-24,6012.056152,20574.0,355.0,1.1458,1.43,90503.0,0.2043,4.9,71.76,0.7539,-22.2516,0.0,37699231.0,700334.0,24929442.0,12769789.0,12062534.10667,0.0063,0.0318,0.0173
2021-06-25,6022.398926,18872.0,422.0,1.1463,1.43,95451.0,0.2071,4.8,71.76,0.7559,-22.7521,0.0,38394659.0,695428.0,25482036.0,12912623.0,12324358.3138871,0.0062,0.0314,0.017
2021-06-28,5939.471191,20694.0,423.0,1.1481,1.39,80308.0,0.2233,4.5,71.76,0.7615,-24.3388,0.0,40601932.0,377138.0,27419898.0,13182034.0,12851761.8941828,0.0064,0.0306,0.0162
2021-06-29,5949.049805,20467.0,463.0,1.1488,1.36,103265.0,0.2225,4.5,71.76,0.7629,-24.9674,0.0,41634512.0,1032580.0,28304774.0,13329738.0,13207312.397393,0.0064,0.0306,0.016
2021-06-30,5985.48877,21807.0,467.0,1.1495,1.34,100313.0,0.2237,4.5,71.76,0.7639,-25.663,0.0,42744641.0,1110129.0,29279142.0,13465499.0,13519934.9577714,0.0063,0.0309,0.016
2021-07-01,6005.958008,24836.0,504.0,1.1502,1.33,98572.0,0.2274,4.4,71.76,0.7648,-26.4312,0.0,43808549.0,1063908.0,30184392.0,13624157.0,13811097.2742574,0.0063,0.0309,0.016
2021-07-02,6023.007813,25830.0,539.0,1.1506,1.35,102765.0,0.2354,4.2,71.76,0.7657,-27.2731,0.0,44661928.0,853379.0,30891821.0,13770107.0,14083600.2980186,0.0062,0.0311,0.0161
2021-07-05,6005.608887,29745.0,558.0,1.1515,1.39,92398.0,0.256,3.9,71.76,0.7677,-30.0752,0.0,46338202.0,294893.0,32302268.0,14035934.0,14565895.122076,0.0068,0.0325,0.0164
2021-07-06,6047.11084,31189.0,728.0,1.1519,1.38,136765.0,0.259,3.9,71.76,0.7677,-31.0015,0.0,47444009.0,1105807.0,33176029.0,14267980.0,14849644.2755771,0.0068,0.0328,0.0164
2021-07-07,6044.037109,34379.0,1040.0,1.1523,1.37,141957.0,0.2613,3.8,71.76,0.7679,-31.8705,0.0,48483610.0,1039601.0,34039797.0,14443813.0,15146433.0484145,0.0068,0.0326,0.0162
2021-07-08,6039.895996,38391.0,852.0,1.1527,1.36,135936.0,0.266,3.8,71.76,0.7686,-32.6579,0.0,49483188.0,999578.0,34860686.0,14622502.0,15424753.2996407,0.0068,0.0322,0.016
2021-07-09,6039.844238,38124.0,871.0,1.1529,1.34,142005.0,0.2682,3.7,71.76,0.7691,-33.3469,0.0,50644144.0,1160956.0,35775567.0,14868577.0,15728987.4565737,0.0068,0.032,0.0159
2021-07-12,6078.567871,40427.0,891.0,1.153,1.37,123317.0,0.2662,3.8,71.76,0.7712,-34.7752,0.0,51404659.0,126292.0,36368191.0,15036468.0,16623404.7354569,0.006,0.0339,0.0161
2021-07-13,6012.032227,47899.0,864.0,1.1531,1.38,159354.0,0.2772,3.6,71.76,0.7717,-35.0413,0.0,52105605.0,700946.0,36914607.0,15190998.0,17035654.0094412,0.0059,0.0341,0.0161
2021-07-14,5979.214844,54517.0,991.0,1.1531,1.37,172859.0,0.2887,3.5,71.76,0.7723,-35.2079,0.0,54520987.0,2415382.0,38909433.0,15611554.0,17564663.6004107,0.0059,0.0342,0.0159
2021-07-15,6046.753906,56757.0,982.0,1.1532,1.32,185321.0,0.2926,3.4,71.76,0.7731,-35.2851,0.0,55438248.0,917261.0,39628149.0,15810099.0,17966699.9477764,0.0059,0.034,0.0157
2021-07-16,6072.509766,54000.0,1205.0,1.1532,1.26,179216.0,0.2971,3.4,71.76,0.7738,-35.2873,0.0,56169540.0,731292.0,40228811.0,15940729.0,18303556.7563072,0.0059,0.0331,0.0152
2021-07-19,6017.394043,34257.0,1338.0,1.1526,1.07,127461.0,0.299,3.3,71.76,0.776,-34.9772,0.0,58495882.0,548268.0,42322112.8724232,16400351.0,19084474.80858,0.006,0.0294,0.0141
2021-07-21,6029.976074,33772.0,1383.0,1.1521,1.0,116232.0,0.2989,3.3,71.76,0.7774,-34.5389,0.0,59218277.0,422314.0,42838183.8724232,16606675.0,19824040.0556307,0.006,0.0292,0.014
2021-07-22,6137.546875,49509.0,1449.0,1.1519,1.01,228702.0,0.2805,3.6,71.76,0.7781,-34.2314,0.0,60051995.0,833718.0,43382376.8724232,16896200.0,20177567.3523687,0.0058,0.0291,0.0141
2021-07-23,6101.689941,49071.0,1566.0,1.1518,1.02,202385.0,0.2702,3.7,71.76,0.7786,-33.8613,0.0,60871399.0,819404.0,43943835.8724232,17154145.0,20586188.5076198,0.0056,0.0289,0.0141
2021-07-26,6106.394043,28228.0,1487.0,1.1505,0.98,121266.0,0.2603,3.8,71.76,0.7804,-32.4731,0.0,62858198.0,481720.0,44954901.8724232,18129878.0,20987018.6565466,0.0057,0.0306,0.0144
2021-07-27,6097.048828,45203.0,2069.0,1.15,0.99,180202.0,0.2514,4.0,71.76,0.7807,-31.9595,0.0,63944892.0,1086694.0,45505130.8724232,18666343.0,21266096.7245006,0.0056,0.0299,0.0142
2021-07-28,6088.522949,47791.0,1824.0,1.1495,0.98,185181.0,0.2487,4.0,71.76,0.7809,-31.4347,0.0,64838074.0,893182.0,45961493.8724232,19103162.0,22097106.9208119,0.0055,0.0294,0.0139
2021-07-29,6120.727051,43479.0,1893.0,1.149,0.95,173464.0,0.2553,3.9,71.76,0.7807,-30.9081,0.0,65959164.0,1121090.0,46516523.8724232,19669222.0,22422347.0081318,0.0054,0.0289,0.0137
2021-07-30,6070.039063,41168.0,1759.0,1.1488,0.92,164999.0,0.2568,3.9,71.76,0.7806,-30.3918,0.0,66952414.0,993250.0,47032574.8724232,20146421.0,22718421.7616085,0.0053,0.0288,0.0135
2021-08-02,6096.542969,22404.0,1568.0,1.1469,0.87,106785.0,0.2497,4.0,71.76,0.7783,-29.0636,0.0,68620908.0,469661.0,47913064.8724232,20934425.0,23631949.7330161,0.0048,0.0281,0.0132
2021-08-03,6130.570801,33900.0,1598.0,1.1461,0.87,151712.0,0.2457,4.1,71.76,0.7776,-28.7355,0.0,69543116.0,922208.0,48332789.8724232,21436908.0,23755474.0458915,0.0048,0.0285,0.0133
2021-08-04,6159.035156,35867.0,1747.0,1.1454,0.88,148812.0,0.2427,4.1,71.76,0.7768,-28.4742,0.0,70450631.0,907515.0,48711846.8724232,21965366.0,23887649.0812185,0.0048,0.0287,0.0135
2021-08-05,6205.416992,35764.0,1739.0,1.1446,0.88,153917.0,0.2397,4.2,71.76,0.776,-28.2827,0.0,71044502.0,593871.0,49060704.8724232,22210379.0,24122875.8325825,0.0048,0.0287,0.0135
2021-08-06,6203.431152,39532.0,1635.0,1.1443,0.88,148980.0,0.242,4.1,71.76,0.7748,-28.163,0.0,72282882.0,1238380.0,49617639.8724232,22891824.0,24389984.9226607,0.0048,0.0288,0.0136
2021-08-09,6127.456055,20709.0,1475.0,1.1418,0.85,99387.0,0.2359,4.2,71.76,0.7715,-28.1846,0.0,74842339.0,567076.0,50856896.8724232,24212024.0,24994045.4119955,0.005,0.0289,0.0131
2021-08-10,6088.408203,32081.0,2048.0,1.1409,0.85,146150.0,0.2353,4.2,71.76,0.7705,-28.2488,0.0,76093131.0,1250792.0,51422132.8724232,24897580.0,25298686.3429208,0.0049,0.0286,0.0128
2021-08-12,6139.651855,24709.0,1466.0,1.1389,0.81,136252.0,0.2255,4.4,71.76,0.7693,-28.2841,0.0,77639416.0,494192.0,52121147.8724232,25744850.0,25800466.3232881,0.0047,0.0298,0.0125
2021-08-13,6139.492188,30788.0,1432.0,1.1385,0.81,146481.0,0.2165,4.6,71.76,0.769,-28.2405,0.0,80441273.0,2801857.0,53438931.8724232,27228923.0,26090049.3972831,0.0046,0.0307,0.0124
2021-08-16,6087.913086,17384.0,1245.0,1.1356,0.76,78377.0,0.2154,4.6,71.76,0.7663,-27.8941,0.0,82907666.0,1107259.0,54609261.8724232,28524986.0,26691966.0146772,0.0043,0.0309,0.0122
2021-08-18,6118.149902,15768.0,1128.0,1.1333,0.71,78626.0,0.2097,4.8,71.76,0.7656,-27.2649,0.0,84595839.0,454240.0,55419075.8724232,29403345.0,27171091.4649591,0.0046,0.0306,0.0124
2021-08-19,5992.321777,22053.0,1492.0,1.1321,0.72,115108.0,0.2121,4.7,71.76,0.7657,-26.7801,0.0,86414456.0,1818617.0,56272512.8724232,30368525.0,27384072.7290869,0.0047,0.0299,0.0125
2021-08-20,6030.771973,20004.0,1348.0,1.1315,0.71,113847.0,0.2066,4.8,71.76,0.7657,-26.2147,0.0,87257192.0,842736.0,56730636.8724232,30753137.0,27653583.5091057,0.0046,0.0293,0.0127
2021-08-23,6109.828125,9604.0,842.0,1.1283,0.72,74324.0,0.1713,5.8,71.76,0.7655,-24.3381,0.0,89825940.0,884765.0,58006297.8724232,32046224.0,28362787.8205488,0.0044,0.0306,0.0131
2021-08-24,6089.49707,19106.0,1038.0,1.1269,0.74,123844.0,0.1636,6.1,71.76,0.7651,-23.7072,0.0,91109808.0,1283868.0,58695391.8724232,32640998.0,28683914.0650321,0.0042,0.0297,0.0128
2021-08-25,6113.240234,18671.0,1041.0,1.1256,0.73,146788.0,0.1529,6.5,71.76,0.7649,-23.0812,0.0,92105838.0,996030.0,59237914.8724232,33094505.0,28984514.4006082,0.0039,0.029,0.0124
2021-08-26,6058.080078,16899.0,889.0,1.1243,0.71,128623.0,0.1438,7.0,71.76,0.7653,-22.4668,0.0,92784183.0,678345.0,59653515.8724232,33357249.0,29098568.4570081,0.0037,0.0289,0.0121
2021-08-27,6041.366211,12618.0,599.0,1.1236,0.65,107521.0,0.1355,7.4,71.76,0.7658,-21.8738,0.0,94556758.0,1772575.0,60662136.8724232,34121203.0,29701222.4464437,0.0036,0.0294,0.0119
2021-08-30,6144.901855,5436.0,568.0,1.12,0.61,78055.0,0.1154,8.7,71.76,0.7655,-20.3036,0.0,97609356.0,1096680.0,62521477.8724232,35314460.0,30615451.7371186,0.0034,0.0287,0.0113
2021-08-31,6150.298828,10534.0,532.0,1.1186,0.6,130524.0,0.1036,9.7,71.76,0.7651,-19.8484,0.0,98966499.0,1357143.0,63337869.8724232,35855211.0,31008558.6952666,0.0035,0.0288,0.0113
2021-09-01,6090.933105,10337.0,653.0,1.1171,0.6,134079.0,0.0945,10.6,71.76,0.7644,-19.4213,0.0,100288175.0,1321676.0,64171536.8724232,36343220.0,31220384.7029295,0.0037,0.0296,0.0116
2021-09-02,6078.229004,0.0,0.0,1.1157,0.59,128853.0,0.0727,13.8,71.76,0.7642,-19.0297,0.0,101602002.0,1313827.0,64969182.8724232,36859401.0,31615140.9890812,0.0038,0.0305,0.0119
2021-09-03,6126.920898,16752.0,1254.0,1.115,0.67,128343.0,0.076,13.2,71.76,0.7643,-18.687,0.0,103542706.0,1940704.0,66121254.8724232,37648033.0,31911731.9170227,0.0039,0.0316,0.0122
2021-09-06,6126.937988,4413.0,612.0,1.1111,0.64,96507.0,0.0636,15.7,71.76,0.7639,-18.0605,0.0,105627444.0,621618.0,67381934.8724232,38472091.0,32843025.2656398,0.0043,0.0313,0.012
2021-09-07,6112.399902,7201.0,683.0,1.1095,0.63,310931.0,0.0493,20.3,71.76,0.7631,-17.9678,0.0,107374568.0,1747124.0,68435169.8724232,39165980.0,33269380.4724463,0.0041,0.0313,0.0119
2021-09-08,6026.02002,6731.0,626.0,1.108,0.62,145660.0,0.0453,22.1,71.76,0.7623,-17.9041,0.0,108916110.0,1541542.0,69421120.8724232,39721571.0,33627037.718904,0.0039,0.0314,0.0119
2021-09-09,6068.219238,5990.0,334.0,1.1064,0.62,148458.0,0.0501,20.0,71.76,0.7616,-17.8596,0.0,110685380.0,1769270.0,70549141.8724232,40362820.0,33883224.0209184,0.0038,0.0319,0.012
2021-09-10,6094.873047,5376.0,315.0,1.1057,0.59,149780.0,0.0386,25.9,71.76,0.7605,-17.8326,0.0,112043252.0,1357872.0,71401840.8724232,40867993.0,34366211.6017205,0.0036,0.0322,0.0121
2021-09-13,6088.157227,2577.0,276.0,1.1016,0.59,120529.0,0.0321,31.2,71.76,0.7566,-17.828,0.0,115415402.0,914473.0,73537144.8724232,42718943.0846153,35586118.5290852,0.003,0.03,0.0118
2021-09-14,6129.095215,4128.0,250.0,1.1,0.58,185722.0,0.033,30.3,71.76,0.7545,-17.8048,0.0,116822846.0,1407444.0,74484096.8724232,43335926.4461537,36079397.5257205,0.0031,0.0296,0.0117
2021-09-15,6110.229004,3948.0,267.0,1.0983,0.58,153493.0,0.03,33.3,71.76,0.7524,-17.7409,0.0,118103364.0,1280518.0,75367305.8724232,43952909.8076924,36571544.49603,0.0033,0.0296,0.0118
2021-09-16,6109.941895,3145.0,237.0,1.0967,0.58,54766.0,0.03,33.3,71.76,0.7502,-17.6358,0.0,119638458.0,1535094.0,76380068.8724232,44569893.1692308,37184840.2015039,0.0034,0.0295,0.0118
2021-09-17,6133.246094,3835.0,219.0,1.0959,0.59,293454.0,0.0246,40.7,71.76,0.7484,-17.4971,0.0,121542203.0,1903745.0,77644069.8724232,45186876.5307693,37757325.6523962,0.0035,0.0298,0.0119
2021-09-20,6076.314941,1932.0,166.0,1.0917,0.62,150714.0,0.0193,51.9,66.2,0.7436,-16.9448,0.0,124882412.0,232862.0,79884343.8724232,47037826.6153846,39011352.3797289,0.0034,0.0307,0.0119
2021-09-21,6060.756836,3263.0,171.0,1.09,0.63,176440.0,0.0187,53.5,66.2,0.7423,-16.6958,0.0,126261777.0,1379365.0,80635325.8724232,47654809.976923,39618123.0027589,0.0034,0.0309,0.0119
2021-09-22,6108.265137,2720.0,149.0,1.0883,0.63,185396.0,0.0172,58.3,66.2,0.741,-16.3951,0.0,128609965.0,2348188.0,82340369.8724232,48271793.3384615,40240166.8304926,0.0034,0.0304,0.0118
2021-09-23,6142.711914,2881.0,160.0,1.0866,0.63,173914.0,0.0154,64.9,66.2,0.7399,-16.043,0.0,130228475.0,1618510.0,83474709.8724232,48888776.6999999,40841994.6960134,0.0034,0.0305,0.0118
2021-09-24,6144.814941,2557.0,144.0,1.0858,0.62,172973.0,0.0159,63.0,66.2,0.7395,-15.6489,0.0,132572040.0,2343565.0,85090480.8724232,49505760.0615386,41302493.7346488,0.0034,0.0311,0.0118
2021-09-27,6122.495117,1390.0,118.0,1.0815,0.63,0.0,0.0147,68.0,66.2,0.7389,-14.337,0.0,136078002.0,1090669.0,87389107.8724232,51356710.1461538,42841512.4800119,0.0035,0.0305,0.0114
2021-09-28,6113.111816,2057.0,124.0,1.0798,0.62,0.0,0.0147,68.1,66.2,0.7386,-13.866,0.0,138186855.0,2108853.0,88757718.8724232,51973693.5076923,43488366.7954073,0.0035,0.03,0.0113
2021-09-29,6162.554199,1954.0,117.0,1.0781,0.61,197310.0,0.0138,72.5,66.2,0.7384,-13.3765,0.0,140235980.0,2049125.0,90049568.8724232,52590676.8692308,43987543.6333276,0.0035,0.0301,0.0113
2021-09-30,6286.942871,1690.0,113.0,1.0764,0.61,193809.0,0.0124,80.3,66.2,0.7375,-12.8807,0.0,142192361.0,1956381.0,91305582.8724232,53207660.2307692,44451393.235891,0.0036,0.0303,0.0113
