Date,Close,new_cases,new_deaths,pneumonia_mean,reproduction_rate,new_tests,positive_rate,tests_per_case,stringency_index,mask_use_mean,mobility_mean,total_boosters,total_vaccinations,new_vaccinations,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,infection_fatality,infection_detection,infection_hospitalization
2021-10-01,6228.845215,1624.0,87.0,1.0755,0.61,171146.0,0.0116,86.1,66.2,0.7365,-12.4016,0.0,143911698.0,1719337.0,92387582.8724232,53824643.5923077,45005330.2709931,0.0036,0.0305,0.0114
2021-10-04,6342.686035,922.0,88.0,1.0712,0.65,146708.0,0.0096,104.3,66.2,0.7337,-11.2722,0.0,147230613.0,774115.0,94450271.8724232,55675593.6769231,46735338.8340574,0.0035,0.0301,0.0116
2021-10-05,6288.048828,1404.0,77.0,1.0695,0.66,176723.0,0.0084,118.9,64.35,0.7321,-11.0057,0.0,148596138.0,1365525.0,95165798.8724232,56292577.0384616,47197930.8542633,0.0035,0.0302,0.0117
2021-10-06,6417.323242,1484.0,75.0,1.0678,0.67,190230.0,0.0081,123.9,64.35,0.7306,-10.7787,0.0,150223752.0,1627614.0,96008354.8724232,56909560.4,48133963.010995,0.0035,0.0303,0.0117
2021-10-07,6416.395996,1393.0,81.0,1.066,0.69,181122.0,0.0079,126.5,64.35,0.7294,-10.5927,0.0,151451699.0,1227947.0,96718735.8724232,57526543.7615385,48749114.5091165,0.0035,0.0303,0.0117
2021-10-08,6481.769043,1384.0,66.0,1.0652,0.69,181510.0,0.0076,130.9,64.35,0.728,-10.4588,0.0,154252314.0,2800615.0,98372889.8724232,58143527.1230768,49540245.6785202,0.0035,0.0302,0.0116
2021-10-11,6459.696777,620.0,65.0,1.0609,0.71,151970.0,0.0069,144.9,64.35,0.7256,-10.5121,0.0,157929575.0,460791.0,100548956.872423,59994477.2076922,50768184.2436271,0.0033,0.03,0.0115
2021-10-12,6486.26709,1261.0,47.0,1.0592,0.73,190403.0,0.0067,149.1,57.87,0.7254,-10.6846,0.0,159768474.0,1838899.0,101589475.872423,60611460.5692309,51470662.1132132,0.0032,0.0292,0.0114
2021-10-13,6536.903809,1233.0,48.0,1.0575,0.73,181176.0,0.0066,152.6,57.87,0.7251,-10.9147,0.0,162097315.0,2328841.0,102912398.872423,61228443.9307691,52116019.0548636,0.0032,0.0288,0.0113
2021-10-14,6626.11377,1053.0,37.0,1.0558,0.73,165707.0,0.0064,157.4,57.87,0.7244,-11.1919,0.0,164730775.0,2633460.0,104535283.872423,61845427.2923078,52754809.3138784,0.0033,0.0291,0.0114
2021-10-15,6633.337891,915.0,41.0,1.0549,0.72,180420.0,0.006,167.6,57.87,0.7235,-11.5059,0.0,166861741.0,2130966.0,105691267.872423,62462410.6538461,53283553.6388026,0.0033,0.0296,0.0115
2021-10-18,6658.768066,626.0,47.0,1.0507,0.74,145729.0,0.0057,174.3,57.87,0.7235,-12.4587,0.0,171169816.0,934020.0,108207597.872423,64313360.7384615,54563369.4104926,0.0035,0.0281,0.0109
2021-10-19,6655.998047,903.0,50.0,1.0491,0.73,175456.0,0.0055,181.6,57.87,0.7236,-12.6445,0.0,173014525.0,1844709.0,109232208.872423,64930344.1000001,55008186.6603934,0.0036,0.0279,0.0108
2021-10-21,6632.972168,633.0,43.0,1.0457,0.72,148492.0,0.0051,197.7,57.87,0.723,-12.5882,0.0,175579925.0,1160367.0,110633358.872423,66164310.823077,55827641.1091738,0.0036,0.0287,0.0107
2021-10-22,6643.737793,760.0,33.0,1.0449,0.73,165247.0,0.005,200.4,57.87,0.7221,-12.3552,0.0,177812708.0,2232783.0,111722622.872423,66781294.1846154,56559606.8560456,0.0036,0.0293,0.0107
2021-10-25,6625.696777,460.0,30.0,1.0408,0.77,137617.0,0.0047,211.8,57.87,0.7212,-11.2566,0.0,181688388.0,740180.0,113650960.872423,68632244.2692308,57755772.7563607,0.0035,0.0304,0.0107
2021-10-26,6656.937012,611.0,35.0,1.0392,0.76,178077.0,0.0044,225.3,57.87,0.7215,-10.8453,0.0,183477223.0,1788835.0,114573682.872423,69249227.6307691,58329735.3228763,0.0035,0.0315,0.011
2021-10-27,6602.208984,719.0,29.0,1.0376,0.78,183819.0,0.0042,240.8,57.87,0.7212,-10.4332,0.0,185616142.0,2138919.0,115729105.872423,69866210.9923077,58987087.1263883,0.0036,0.0316,0.0111
2021-10-28,6524.076172,723.0,34.0,1.036,0.8,164229.0,0.0042,239.5,57.87,0.7202,-10.0346,0.0,187720150.0,2104008.0,116846862.872423,70483194.3538463,59825853.6717939,0.0036,0.0313,0.0112
2021-10-29,6591.346191,683.0,28.0,1.0351,0.81,160741.0,0.0041,242.5,57.87,0.7189,-9.6688,0.0,189750191.0,2030041.0,117915695.872423,71100177.7153845,60348469.8885212,0.0035,0.0313,0.0113
2021-11-01,6552.88916,403.0,18.0,1.0312,0.84,137373.0,0.0039,258.6,57.87,0.7159,-8.9203,0.0,194141514.0,780283.0,120279168.872423,72951127.8000001,61722747.6208173,0.0034,0.0328,0.0112
2021-11-02,6493.274902,612.0,34.0,1.0297,0.84,175424.0,0.0039,258.0,57.87,0.7157,-8.7828,0.0,195693514.0,1552000.0,121114428.872423,73568111.1615384,62469716.2671557,0.0033,0.0325,0.0109
2021-11-03,6552.129883,801.0,24.0,1.0281,0.84,167671.0,0.004,249.4,57.87,0.7151,-8.6828,0.0,197804943.0,2111429.0,122202334.872423,74185094.523077,62920000.7528771,0.0032,0.0321,0.0107
2021-11-04,6586.442871,628.0,19.0,1.0265,0.82,184207.0,0.0039,259.7,57.87,0.7141,-8.617,0.0,199539846.0,1734903.0,123078677.872423,74802077.8846152,63210089.231268,0.0031,0.0324,0.0106
2021-11-05,6581.785156,518.0,19.0,1.0258,0.78,149392.0,0.0037,267.3,57.87,0.7133,-8.5868,0.0,201512037.0,1972191.0,124050780.872423,75419061.2461538,63838071.1568899,0.0031,0.033,0.0106
2021-11-08,6632.296875,244.0,12.0,1.022,0.75,130191.0,0.0032,310.3,57.87,0.7118,-8.7095,0.0,204606962.0,506836.0,125621068.872423,77270011.3307693,65047190.1839943,0.0029,0.0311,0.0108
2021-11-09,6669.924805,434.0,21.0,1.0205,0.75,173067.0,0.0031,325.5,57.87,0.7119,-8.7779,0.0,206529810.0,1922848.0,126685866.872423,77886994.6923075,65559003.3014023,0.003,0.0307,0.0109
2021-11-10,6683.14502,480.0,14.0,1.019,0.75,192562.0,0.0027,366.6,57.87,0.7121,-8.8273,0.0,208289405.0,1759595.0,127561847.872423,78503978.0538463,66156636.2171434,0.0032,0.0307,0.0112
2021-11-11,6691.341797,435.0,16.0,1.0175,0.76,176934.0,0.0026,388.1,57.87,0.7125,-8.8494,0.0,209858444.0,1569039.0,128373926.872423,79120961.4153845,66705894.8652494,0.0033,0.0303,0.0113
2021-11-12,6651.054199,399.0,20.0,1.0168,0.76,155233.0,0.0025,406.4,60.65,0.712,-8.8468,0.0,211907880.0,2049436.0,129315969.872423,79737944.7769232,67263512.0219653,0.0034,0.03,0.0113
2021-11-15,6616.028809,221.0,11.0,1.0133,0.82,167949.0,0.0022,452.1,60.65,0.7102,-8.7628,0.0,215168960.0,723856.0,130843095.872423,81588894.8615386,68632836.1175712,0.0033,0.0307,0.0111
2021-11-16,6651.207031,347.0,15.0,1.0118,0.84,195581.0,0.0021,476.1,60.65,0.7095,-8.7173,0.0,216663555.0,1494595.0,131519452.872423,82205878.2230768,69225754.3942747,0.003,0.0309,0.011
2021-11-17,6675.804199,522.0,13.0,1.0104,0.87,193830.0,0.0021,468.9,60.65,0.7087,-8.6593,0.0,218286093.0,1622538.0,132232958.872423,82822861.5846155,69863401.4701749,0.0028,0.0317,0.011
2021-11-18,6636.469238,400.0,11.0,1.009,0.87,188928.0,0.0021,479.9,60.65,0.7075,-8.5916,0.0,218409909.0,123816.0,132300567.872423,83439844.9461537,70305069.9814875,0.0028,0.0324,0.011
2021-11-19,6720.263184,360.0,5.0,1.0083,0.87,183797.0,0.002,498.5,60.65,0.7059,-8.5192,0.0,221362168.0,2952259.0,133628632.872423,84056828.3076925,70891771.3351593,0.0028,0.0327,0.0111
2021-11-22,6723.38623,186.0,5.0,1.005,0.9,166685.0,0.002,503.1,60.65,0.701,-8.2901,0.0,224041006.0,402379.0,134840717.872423,85907778.3923075,72131510.8976991,0.003,0.0324,0.0117
2021-11-23,6677.875977,394.0,9.0,1.0037,0.92,193920.0,0.002,493.3,60.65,0.6999,-8.1847,0.0,225644845.0,1603839.0,135643644.872423,86524761.7538462,72848947.2189226,0.0034,0.0325,0.0118
2021-11-24,6683.276855,451.0,13.0,1.0023,0.93,200412.0,0.002,509.9,60.65,0.6989,-8.0441,0.0,227295834.0,1650989.0,136307429.872423,87141745.1153848,73323142.1763155,0.0036,0.0326,0.0118
2021-11-25,6699.346191,372.0,16.0,1.001,0.93,199759.0,0.0019,520.1,60.65,0.6978,-7.8674,0.0,228987709.0,1691875.0,136939728.872423,87758728.476923,73764360.4913384,0.0034,0.0321,0.0116
2021-11-26,6561.553223,453.0,14.0,1.0003,0.94,187293.0,0.002,502.6,60.65,0.6973,-7.6609,0.0,230610233.0,1622524.0,137731785.872423,88375711.8384616,74249202.6961171,0.0034,0.0317,0.0114
2021-11-29,6608.290039,176.0,11.0,0.9972,0.83,176381.0,0.0019,519.5,60.65,0.6969,-6.9615,0.0,233664522.0,794554.0,139135443.872423,90226661.9230768,75649895.0652692,0.0035,0.0289,0.0109
2021-11-30,6533.932129,297.0,11.0,0.996,0.8,200899.0,0.0018,543.3,60.65,0.6973,-6.7257,0.0,234839306.0,1174784.0,139592019.872423,90843645.2846154,76131865.9732657,0.0033,0.0279,0.0109
2021-12-01,6507.676758,278.0,10.0,0.9948,0.78,199375.0,0.0017,584.7,60.65,0.6976,-6.4958,0.0,236724392.0,1885086.0,140431627.872423,91460628.6461537,76697475.9025087,0.003,0.0264,0.0108
2021-12-02,6583.819824,311.0,10.0,0.9935,0.78,199658.0,0.0017,601.0,60.65,0.6979,-6.2786,0.0,238203878.0,1479486.0,141111810.872423,92077612.0076923,76877192.1544028,0.003,0.0257,0.0109
2021-12-03,6538.505859,245.0,8.0,0.9929,0.76,194099.0,0.0015,667.7,60.65,0.6977,-6.0785,0.0,239549926.0,1346048.0,141729673.872423,92694595.3692309,77541511.4504845,0.0031,0.0254,0.0111
2021-12-06,6547.116211,130.0,9.0,0.9901,0.79,200460.0,0.0013,792.4,60.65,0.6958,-5.5003,0.0,241926512.0,484584.0,142927521.872423,94545545.453846,78734242.9278184,0.0038,0.025,0.011
2021-12-07,6602.568848,261.0,17.0,0.9889,0.8,281032.0,0.0012,857.6,63.43,0.6946,-5.2565,0.0,243116796.0,1190284.0,143517933.872423,95162528.8153846,79367936.9308584,0.0037,0.0245,0.0109
2021-12-08,6603.797852,264.0,16.0,0.9878,0.8,282985.0,0.0011,915.4,63.43,0.6929,-4.9692,0.0,244253314.0,1136518.0,144020623.872423,95779512.1769231,79911035.2840521,0.0036,0.0246,0.0108
2021-12-09,6643.932129,220.0,9.0,0.9867,0.79,267119.0,0.001,1012.0,63.43,0.6909,-4.6508,0.0,245595833.0,1342519.0,144672905.872423,96396495.5384616,80413696.2884588,0.0037,0.025,0.0107
2021-12-10,6652.921875,192.0,5.0,0.9861,0.78,228725.0,0.0009,1070.5,63.43,0.6883,-4.3225,0.0,246880508.0,1284675.0,145312493.872423,97013478.8999998,80778903.4863529,0.0038,0.0254,0.0107
2021-12-13,6662.871094,106.0,12.0,0.9835,0.83,177759.0,0.0009,1123.8,63.43,0.6821,-3.4864,0.0,249974816.0,574996.0,147102540.872423,98864428.9846153,82249318.3931725,0.0033,0.0256,0.0107
2021-12-14,6615.637207,190.0,12.0,0.9825,0.84,203892.0,0.0009,1125.7,63.43,0.6807,-3.2778,0.0,251106714.0,1131898.0,147694977.872423,99481412.3461539,82834528.5383244,0.0035,0.0274,0.011
2021-12-15,6626.256836,205.0,9.0,0.9815,0.88,213858.0,0.0009,1123.7,63.43,0.6793,-3.0935,0.0,252866371.0,1759657.0,148570796.872423,100098395.707692,83331303.9188852,0.0038,0.0289,0.0111
2021-12-16,6594.797852,213.0,10.0,0.9804,0.92,211111.0,0.0009,1086.5,63.43,0.6782,-2.935,0.0,254443692.0,1577321.0,149432152.872423,100715379.069231,83875108.4749765,0.004,0.0294,0.0111
2021-12-17,6601.932129,291.0,7.0,0.9799,0.96,214267.0,0.001,999.1,63.43,0.6771,-2.8134,0.0,256270038.0,1826346.0,150476081.872423,101332362.430769,84326022.9677761,0.004,0.0305,0.0109
2021-12-20,6547.111816,133.0,11.0,0.9776,0.91,142020.0,0.0011,926.5,63.43,0.6755,-6.8513,0.0,258955775.0,486334.0,152002178.872423,103183312.515385,85785030.7250938,0.0041,0.0327,0.0103
2021-12-21,6554.309082,216.0,11.0,0.9767,0.89,222546.0,0.0011,922.7,63.43,0.676,-6.8513,0.0,260302530.0,1346755.0,152823098.872423,103800295.876923,86307257.7122364,0.0041,0.0317,0.0101
2021-12-22,6529.592773,179.0,10.0,0.9758,0.87,215395.0,0.0011,940.6,63.43,0.6766,-6.8513,0.0,262043740.0,1741210.0,153730266.872423,104417279.238462,86757593.8812312,0.0039,0.0299,0.0095
2021-12-23,6555.550781,136.0,8.0,0.9749,0.87,207437.0,0.001,991.5,63.43,0.6774,-6.8513,0.0,263751186.0,1707446.0,154720696.872423,105034262.6,87223200.3652058,0.0039,0.0282,0.0092
2021-12-24,6562.899902,204.0,5.0,0.9744,0.91,184552.0,0.001,1036.3,66.2,0.678,-6.8513,0.0,265370276.0,1619090.0,155641105.872423,105651245.961538,87616018.2307129,0.0038,0.0262,0.0091
2021-12-27,6575.443848,212.0,10.0,0.9724,1.06,164005.0,0.001,1050.8,66.2,0.6811,-6.8513,0.0,267807642.0,545057.0,157221367.872423,107502196.046154,88915992.0998059,0.0037,0.0229,0.0081
2021-12-28,6598.342773,278.0,8.0,0.9716,1.09,176854.0,0.001,963.1,66.2,0.6822,-6.8513,0.0,269370107.0,1562465.0,158031386.872423,108119179.407692,89575337.2096518,0.0039,0.0212,0.0075
2021-12-29,6600.676758,194.0,10.0,0.9708,1.07,163611.0,0.0011,911.3,66.2,0.6833,-6.8513,0.0,271240030.0,1869923.0,159188823.872423,108736162.769231,90256850.9914028,0.0039,0.0195,0.0068
2021-12-30,6581.481934,189.0,7.0,0.97,1.08,163035.0,0.0012,841.7,66.2,0.6848,-6.8513,0.0,273016811.0,1776781.0,160239024.872423,109353146.130769,90798610.8983242,0.0036,0.0186,0.0062
2022-01-03,6665.308105,265.0,5.0,0.9553,1.4,209567.0,0.0014,728.9,66.2,0.6882,-6.8513,0.0,0.0,0.0,166330912.872423,111821079.576923,93076157.9696104,0.0027,0.0192,0.0049
2022-01-04,6695.373047,299.0,3.0,0.9545,1.47,232746.0,0.0013,754.7,66.2,0.6883,-6.8513,0.0,0.0,0.0,166880448.872423,112438062.938462,93692026.9282778,0.0028,0.0202,0.0048
2022-01-05,6662.298828,404.0,4.0,0.9537,1.56,217304.0,0.0014,696.0,66.2,0.6882,-2.835,0.0,0.0,0.0,167452824.872423,113055046.3,94353758.4307232,0.003,0.02,0.0045
2022-01-06,6653.351074,533.0,7.0,0.9528,1.63,208788.0,0.0017,605.0,66.2,0.688,-2.9835,0.0,0.0,0.0,168226358.872423,113672029.661538,94967550.1051739,0.0032,0.0197,0.0043
2022-01-07,6701.315918,518.0,5.0,0.952,1.63,198487.0,0.0018,541.9,66.2,0.6873,-3.1805,0.0,0.0,0.0,169046174.872423,114289013.023077,95471612.200619,0.0032,0.019,0.0041
2022-01-10,6691.124023,454.0,7.0,0.9507,1.65,181426.0,0.0023,433.4,66.2,0.6834,-3.8905,0.0,0.0,0.0,170762919.872423,116139963.107692,96735061.9556467,0.0032,0.0167,0.0034
2022-01-11,6647.970215,802.0,8.0,0.95,1.66,203706.0,0.0027,366.9,66.2,0.6815,-4.0942,0.0,0.0,0.0,171282785.872423,116756946.469231,97329449.9177982,0.003,0.0158,0.0032
2022-01-12,6647.064941,646.0,6.0,0.9494,1.62,198636.0,0.0029,339.8,66.2,0.6795,-4.2443,0.0,0.0,0.0,172382175.872423,117373929.830769,98008299.5725148,0.0028,0.0155,0.003
2022-01-13,6658.355957,793.0,5.0,0.9488,1.62,195527.0,0.0032,315.7,66.2,0.6775,-4.3369,0.0,0.0,0.0,173474837.872423,117990913.192308,98642172.7314784,0.0025,0.0151,0.0029
2022-01-14,6693.400879,850.0,8.0,0.9481,1.65,198375.0,0.0034,292.7,63.43,0.6758,-4.3796,0.0,0.0,0.0,174518166.872423,118607896.553846,99193238.7747205,0.0023,0.0143,0.0028
2022-01-17,6645.047852,772.0,4.0,0.9472,1.8,178283.0,0.0043,231.7,63.43,0.6708,-4.2977,0.0,0.0,0.0,176856522.872423,120458846.638462,101987139.955957,0.0019,0.0143,0.0028
2022-01-18,6614.059082,1362.0,9.0,0.9467,1.89,194308.0,0.0048,209.7,63.43,0.6694,-4.2019,0.0,0.0,0.0,177870360.872423,121075830.0,102499332.850684,0.0017,0.0146,0.0028
2022-01-19,6591.980957,1745.0,9.0,0.9463,1.99,152016.0,0.0058,172.4,63.43,0.6684,-4.0677,0.0,0.0,0.0,178112175.254362,122122680.762096,103079374.276603,0.0015,0.0148,0.0029
2022-01-20,6626.871094,2116.0,7.0,0.9459,2.07,183531.0,0.0069,145.0,63.43,0.6678,-3.9065,0.0,0.0,0.0,179120294.226223,123169531.524192,103543550.134253,0.0015,0.0146,0.0028
2022-01-21,6726.373047,2604.0,2.0,0.9454,2.15,200180.0,0.0083,121.0,63.43,0.6676,-3.7401,0.0,0.0,0.0,180100395.220305,123846347.53011,103995457.10595,0.0015,0.0141,0.0027
2022-01-24,6655.166016,2927.0,7.0,0.9449,2.28,175763.0,0.0134,74.9,63.43,0.6682,-3.4546,0.0,0.0,0.0,181592840.245936,124876966.504479,105390369.866664,0.0012,0.0155,0.0025
2022-01-25,6568.172852,4878.0,20.0,0.9447,2.35,176407.0,0.0164,61.1,63.43,0.668,-3.4844,0.0,0.0,0.0,182432132.061745,125456545.68867,105860129.312347,0.0011,0.0162,0.0024
2022-01-26,6600.818848,7010.0,7.0,0.9444,2.42,244413.0,0.0192,52.2,63.43,0.668,-3.5894,0.0,0.0,0.0,183049371.081626,125882784.668789,106388657.460221,0.0011,0.0173,0.0023
2022-01-27,6611.161133,8077.0,7.0,0.9442,2.41,236651.0,0.0227,44.0,63.43,0.6679,-3.7765,0.0,0.0,0.0,183817850.750415,126413464.0,107069246.313383,0.0011,0.0184,0.0023
2022-01-28,6645.51123,9905.0,7.0,0.944,2.4,258145.0,0.0269,37.2,63.43,0.6679,-4.0508,0.0,0.0,0.0,184044296.730706,127067583.145051,107548145.88161,0.0011,0.0191,0.0022
2022-01-31,6631.150879,10185.0,17.0,0.9439,2.25,202393.0,0.0404,24.7,63.43,0.6681,-5.2826,0.0,0.0,0.0,184716849.57401,128635772.024707,109132706.626082,0.0012,0.0217,0.0022
2022-02-02,6707.651855,17895.0,25.0,0.9439,2.21,226958.0,0.0529,18.9,63.43,0.6669,-6.0523,0.0,0.0,0.0,185155420.409605,129979276.351086,110007341.594742,0.0013,0.0237,0.0024
2022-02-03,6683.851074,27197.0,38.0,0.944,2.24,307987.0,0.062,16.1,63.43,0.6664,-6.3261,0.0,0.0,0.0,185371877.990726,130558809.241505,110540374.674858,0.0013,0.0239,0.0024
2022-02-04,6731.391113,32211.0,42.0,0.944,2.21,312977.0,0.0727,13.7,63.43,0.666,-6.5377,0.0,0.0,0.0,185586669.130427,130946119.056951,111005205.166433,0.0013,0.0232,0.0024
2022-02-07,6804.937012,26121.0,82.0,0.9444,1.9,180967.0,0.103,9.7,63.43,0.6656,-6.8513,0.0,0.0,0.0,186222684.773751,132525811.27843,111954308.069812,0.0012,0.0213,0.0021
2022-02-08,6789.521973,37492.0,83.0,0.9446,1.79,284638.0,0.1118,8.9,63.43,0.6656,-6.7761,0.0,0.0,0.0,186432451.020511,133167340.741078,112602921.910287,0.0011,0.0204,0.002
2022-02-09,6834.605957,46843.0,65.0,0.9449,1.71,245825.0,0.1259,7.9,63.43,0.6656,-6.7008,0.0,0.0,0.0,186641371.262221,133750091.733649,112997814.356271,0.0011,0.0197,0.002
2022-02-10,6823.64209,40618.0,74.0,0.9451,1.61,238688.0,0.1379,7.3,63.43,0.6656,-6.6255,0.0,0.0,0.0,186849549.137701,134247971.406742,113395667.763603,0.001,0.0193,0.0019
2022-02-11,6815.606934,40489.0,100.0,0.9454,1.55,226502.0,0.1495,6.7,63.43,0.6656,-6.5502,0.0,0.0,0.0,187056198.744945,134626538.896857,113538632.784919,0.001,0.0191,0.0019
2022-02-14,6734.48584,36501.0,145.0,0.9463,1.48,273914.0,0.1619,6.2,63.43,0.6656,-6.3243,0.0,0.0,0.0,187665959.732472,135910851.29755,114325951.669917,0.0009,0.0185,0.0019
2022-02-15,6807.49707,57049.0,134.0,0.9469,1.45,358270.0,0.1659,6.0,63.43,0.6656,-6.249,0.0,0.0,0.0,187866094.587968,136526065.322238,114608850.674548,0.001,0.0181,0.0019
2022-02-16,6850.198242,64718.0,167.0,0.9474,1.39,348080.0,0.1663,6.0,63.43,0.6656,-6.1737,0.0,0.0,0.0,188064808.608818,137129306.723384,114848434.286413,0.001,0.0178,0.0018
2022-02-17,6835.117188,63956.0,206.0,0.9479,1.33,344393.0,0.169,5.9,63.43,0.6656,-6.0985,0.0,0.0,0.0,188262184.93634,137906581.25226,115038516.690346,0.001,0.0174,0.0018
2022-02-18,6892.817871,59635.0,216.0,0.9485,1.27,307607.0,0.1714,5.8,63.43,0.6656,-6.0232,0.0,0.0,0.0,188458306.71185,138453261.580364,115220253.692189,0.0009,0.0171,0.0018
2022-02-21,6902.964844,34418.0,176.0,0.95,1.14,243226.0,0.1781,5.6,63.43,0.6656,-5.7973,0.0,0.0,0.0,189039976.139475,140202446.41187,115964266.571077,0.0008,0.0161,0.0017
2022-02-22,6861.994141,57491.0,257.0,0.9508,1.1,326422.0,0.181,5.5,63.43,0.6656,-5.722,0.0,0.0,0.0,189231911.120104,141014853.149217,116201631.419384,0.0007,0.0158,0.0017
2022-02-23,6920.056152,61488.0,227.0,0.9516,1.04,309488.0,0.1827,5.5,63.43,0.6656,-5.6467,0.0,0.0,0.0,189423007.255304,141999457.60186,116417036.22122,0.0007,0.0155,0.0017
2022-02-24,6817.819824,57426.0,317.0,0.9524,0.99,288027.0,0.1846,5.4,63.43,0.6656,-5.5714,0.0,0.0,0.0,189613049.949413,142939607.535407,116601746.471704,0.0006,0.0152,0.0016
2022-02-25,6888.170898,49447.0,244.0,0.9532,0.93,275753.0,0.1824,5.5,63.43,0.6656,-5.4961,0.0,0.0,0.0,189801583.775176,143101438.848832,116753932.437445,0.0006,0.0149,0.0016
2022-03-01,6921.440918,24728.0,325.0,0.9564,0.79,202005.0,0.1763,5.7,0.0,0.6656,-5.195,0.0,0.0,0.0,190541965.149076,146002859.010152,117670219.463823,0.0005,0.0138,0.0015
2022-03-02,6868.401855,40920.0,376.0,0.9575,0.78,260074.0,0.1691,5.9,0.0,0.6656,-5.1197,0.0,0.0,0.0,190723981.911997,146870962.875121,117952402.303912,0.0005,0.0135,0.0015
